path,model_id,model_id_raw,game,topology,condition,scenario,cell,framing_type,n_rounds,n_runs_config,run_id,coop_rate_overall,coop_rate_hub,coop_rate_leaf,hub_minus_leaf_coop,hub_total_payoff,leaf_avg_payoff,hub_leadership_rate,hub_exploitation_rate,invalid_rate,full_coop_rate
Qwen3-4B_cycle\counterfactual\cheap_talk\20260824_231813_sh_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\counterfactual\cheap_talk\20260824_231813_sh_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\counterfactual\cheap_talk\20260824_231813_sh_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,counterfactual,counterfactual,neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_pd_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_pd_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_pd_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_pd_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_pd_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business,framing_business,business,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_sh_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_sh_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_sh_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_sh_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business\cheap_talk\20260827_105123_sh_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business,framing_business,business,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_pd_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_pd_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_pd_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_pd_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_pd_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_sh_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_sh_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_sh_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_sh_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\cheap_talk\20260827_211225_sh_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_business_context,framing_business_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_pd_nocomm_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,1,0.5777777777777777,,,,,,,,0.296875,0.0625
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_pd_nocomm_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,2,0.10344827586206896,,,,,,,,0.09375,0.0
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_pd_nocomm_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,3,0.06557377049180328,,,,,,,,0.046875,0.0
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_pd_nocomm_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,4,0.06896551724137931,,,,,,,,0.09375,0.0
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_pd_nocomm_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,5,0.06779661016949153,,,,,,,,0.078125,0.0
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_sh_nocomm_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,1,1.0,,,,,,,,0.015625,0.9375
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_sh_nocomm_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_sh_nocomm_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,3,0.9838709677419355,,,,,,,,0.03125,0.875
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_sh_nocomm_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,4,0.967741935483871,,,,,,,,0.03125,0.8125
Qwen3-4B_cycle\framing_business_context\no_comm\20260827_211225_sh_nocomm_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_business_context,framing_business_context[no_comm],neutral,16,5,5,1.0,,,,,,,,0.015625,0.9375
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_pd_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,1,0.015625,,,,,,,,0.0,0.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_pd_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,2,0.015625,,,,,,,,0.0,0.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_pd_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,3,0.0,,,,,,,,0.0,0.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_pd_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,4,0.0,,,,,,,,0.0,0.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_pd_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,5,0.0625,,,,,,,,0.0,0.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_sh_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_sh_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_sh_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_sh_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive\cheap_talk\20260827_105048_sh_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive,framing_competitive,competitive,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_pd_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_pd_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_pd_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_pd_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_pd_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_sh_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_sh_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_sh_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_sh_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\cheap_talk\20260827_211258_sh_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_competitive_context,framing_competitive_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_pd_nocomm_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,1,0.07936507936507936,,,,,,,,0.015625,0.0
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_pd_nocomm_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,2,0.03508771929824561,,,,,,,,0.109375,0.0
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_pd_nocomm_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,3,0.06451612903225806,,,,,,,,0.03125,0.0
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_pd_nocomm_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,4,0.11904761904761904,,,,,,,,0.34375,0.0
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_pd_nocomm_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,5,0.14035087719298245,,,,,,,,0.109375,0.0
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_sh_nocomm_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,1,1.0,,,,,,,,0.015625,0.9375
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_sh_nocomm_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,2,0.984375,,,,,,,,0.0,0.9375
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_sh_nocomm_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,3,0.725,,,,,,,,0.375,0.0
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_sh_nocomm_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,4,0.8363636363636363,,,,,,,,0.140625,0.4375
Qwen3-4B_cycle\framing_competitive_context\no_comm\20260827_211258_sh_nocomm_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_competitive_context,framing_competitive_context[no_comm],neutral,16,5,5,0.8870967741935484,,,,,,,,0.03125,0.625
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_pd_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_pd_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_pd_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_pd_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_pd_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team,framing_team,team,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_sh_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_sh_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_sh_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_sh_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team\cheap_talk\20260827_105123_sh_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team,framing_team,team,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_pd_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_pd_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_pd_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_pd_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_pd_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_sh_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_sh_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_sh_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_sh_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\cheap_talk\20260827_211225_sh_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,framing_team_context,framing_team_context[cheap_talk],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_pd_nocomm_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_pd_nocomm_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_pd_nocomm_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,3,0.5510204081632653,,,,,,,,0.234375,0.0625
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_pd_nocomm_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_pd_nocomm_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_sh_nocomm_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,1,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_sh_nocomm_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,2,1.0,,,,,,,,0.03125,0.875
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_sh_nocomm_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_sh_nocomm_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\framing_team_context\no_comm\20260827_211225_sh_nocomm_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,no_comm,framing_team_context,framing_team_context[no_comm],neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_pd_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,1,0.921875,,,,,,,,0.0,0.8125
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_pd_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,2,0.921875,,,,,,,,0.0,0.8125
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_pd_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_pd_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_pd_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,5,0.90625,,,,,,,,0.0,0.625
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_sh_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,1,0.953125,,,,,,,,0.0,0.8125
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_sh_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_sh_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,3,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_sh_cheaptalk_run04.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,4,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\no_sense\cheap_talk\20260822_102923_sh_cheaptalk_run05.json,Qwen3-4B,Qwen/Qwen3-4B,sh,cycle,cheap_talk,no_sense,no_sense,neutral,16,5,5,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\silence\cheap_talk\20260824_231813_pd_cheaptalk_run01.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,silence,silence,neutral,16,5,1,0.36507936507936506,,,,,,,,0.015625,0.0
Qwen3-4B_cycle\silence\cheap_talk\20260824_231813_pd_cheaptalk_run02.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,silence,silence,neutral,16,5,2,1.0,,,,,,,,0.0,1.0
Qwen3-4B_cycle\silence\cheap_talk\20260824_231813_pd_cheaptalk_run03.json,Qwen3-4B,Qwen/Qwen3-4B,pd,cycle,cheap_talk,silence,silence,neutral,16,5,3,1.0,,,,,,,,0.0,1.0
